"nombre_barrio","cliente"
Colseguros Andes,"6.19944E+18"
Urbanización La Flora,"8.52584E+18"
El Cedro,"7.31272E+18"
Barrio Eucarístico,-5.82302E+18
Urbanización Militar,"2.37261E+18"
San Pedro,"7.22894E+18"
Prados del Norte,"3.08845E+18"
Santa Anita,"8.16372E+18"
Unicentro Cali,-8.65944E+18
Unicentro Cali,-5.02378E+18
El Sena,-8.70103E+18
Urbanización Ciudad Jardín,-5.52367E+18
Prados del Norte,-7.43802E+18
San Pedro,"9.0346E+18"
Santander,"9.05672E+18"
Calima,-1.18913E+18
El Calvario,"2.73446E+18"
El Sena,"1.61925E+18"
San Vicente,"8.68368E+18"
San Pedro,"7.26565E+18"
Olaya Herrera,"1.13401E+17"
El Sena,"8.02232E+18"
Urbanización Ciudad Jardín,-1.29806E+18
Junin,"9.75066E+17"
San Vicente,-5.75167E+18
Unicentro Cali,"1.87799E+18"
Urbanización La Flora,"6.35441E+18"
Urbanización Ciudad Jardín,"6.14732E+18"
Chapinero,-3.66733E+18
Chapinero,"3.04717E+17"
Santa Rita,-3.59589E+18
Unidad Residencial Santiago de Cali,-2.79025E+18
Los Alcázares,-5.94716E+17
Unicentro Cali,-6.80409E+18
Vipasa,"6.45331E+18"
San Vicente,-2.25789E+18
San Pedro,"4.54939E+18"
Calima,-6.06468E+17
Chipichape,-4.91611E+18
Laureano Gómez,-2.48326E+18
Julio Rincón,-3.44595E+18
Urbanización San Juaquín,"7.89868E+18"
José Manuel Marroquin I,-2.51483E+18
San Nicolás,"2.1065E+18"
Urbanización Río Lili,"2.71283E+18"
El Guabal,-8.43828E+18
Urbanización San Juaquín,-6.56337E+17
Sucre,"3.91958E+17"
Chapinero,"2.34345E+18"
San Pedro,"6.01661E+18"
Urbanización San Juaquín,-6.19054E+18
Alfonso López I,-1.22592E+18
El Gran Limonar,-5.58384E+18
El Troncal,"3.97743E+18"
San Pedro,-8.22097E+18
Bretana,-7.09947E+18
Chipichape,-5.45146E+17
El Calvario,"2.70304E+18"
Puerta del Sol,-5.67306E+18
San Pedro,-8.77208E+18
Santa Rita,"1.416E+18"
San Fernando Nuevo,-6.00007E+18
San Pedro,-4.3532E+18
Granada,-7.444E+18
Santa Rita,"5.55843E+18"
Urbanización Ciudad Jardín,"7.9386E+18"
Santa Rita,"4.41169E+18"
La Flora,"2.68924E+18"
Los Alcázares,"5.43989E+18"
Prados del Norte,"8.79107E+18"
El Ángel del Hogar,"5.29594E+18"
Sucre,-1.13303E+18
Santa Mónica Residencial,"3.36411E+18"
Paseo del Comercio,-5.34516E+18
San Pedro,"7.92215E+18"
El Limonar,"2.1822E+18"
Calima,-7.18111E+18
San Vicente,-4.56863E+18
Santander,-8.53491E+18
Urbanización San Juaquín,-7.5168E+18
El Peñón,-8.59272E+18
Unicentro Cali,-8.59538E+18
Chapinero,-3.85862E+18
Urbanización Tequendama,"1.35216E+18"
Versalles,-6.06851E+18
San Pedro,-2.66638E+18
Urbanización Militar,"5.47494E+18"
San Pedro,-2.96415E+18
Unicentro Cali,"9.11292E+18"
Unicentro Cali,"7.41698E+18"
Prados del Norte,-3.23044E+18
Juanambu,-7.0523E+17
El Sena,-9.71977E+17
Urbanización La Flora,"3.518E+18"
Julio Rincón,"8.62235E+18"
El Cedro,"5.43551E+17"
San Pedro,-2.54941E+18
Unidad Residencial Santiago de Cali,"4.21811E+18"
San Vicente,-1.99477E+18
San Pedro,-5.18327E+18
Urbanización Ciudad Jardín,"2.55677E+18"
La Selva,"7.61308E+18"
Ciudad Córdoba,"3.45346E+18"
El Cedro,"6.01692E+18"
Los Alcázares,-5.72284E+18
Urbanización Río Lili,-2.2156E+18
Prados del Limonar,"7.80172E+18"
El Troncal,"1.31193E+18"
Unicentro Cali,"6.08802E+18"
Colseguros Andes,"2.987E+18"
Urbanización San Juaquín,-6.87539E+18
La Ciudadela Confandi,"8.85203E+18"
Parcelaciones Pance,"6.72234E+18"
El Sena,-6.15335E+18
El Gran Limonar,-7.56887E+18
Los Cambulos,"7.18591E+18"
La Merced,-5.74393E+18
San Pedro,-1.25222E+18
Villa del Prado-El Guabito,-6.89949E+18
San Pedro,"1.80793E+18"
Urbanización Militar,-4.87432E+18
San Vicente,"6.94931E+18"
Ciudad 2000,"8.27314E+18"
Saavedra Galindo,"1.16126E+18"
Urbanización Militar,-7.52626E+18
Santander,"5.12268E+18"
Los Parques,"1.39389E+18"
Junin,"3.5256E+18"
Santa Rita,-9.13636E+18
San Pedro,-7.76203E+18
Los Comuneros II,"6.8933E+18"
Colseguros Andes,-1.43895E+18
Parcelaciones Pance,-2.11444E+18
Juanambu,-2.48716E+18
Urbanización Tequendama,-1.91983E+18
Urbanización San Juaquín,-1.99207E+18
Las Acacias,"1.91617E+18"
Prados del Norte,-6.14768E+18
Sucre,"5.06226E+18"
Versalles,-3.91453E+18
Parcelaciones Pance,-6.12224E+18
Guayaquil,-2.6659E+18
El Calvario,"3.49964E+18"
Ciudad Capri,-5.05161E+18
Urbanización Ciudad Jardín,-8.014E+18
Lili,-3.74219E+17
Versalles,"3.03375E+18"
Los Guaduales,-8.19467E+18
Unidad Residencial Santiago de Cali,-7.69183E+18
Santa Mónica Residencial,"3.73489E+18"
Urbanización San Juaquín,"7.07567E+18"
Calimio Desepaz,"6.91357E+18"
Santa Rita,"1.23875E+18"
Urbanización Militar,-9.87515E+17
Juanambu,"2.64563E+18"
Unicentro Cali,-3.0464E+18
San Fernando Viejo,-2.69905E+18
Guayaquil,"7.08936E+18"
El Cedro,"9.06159E+18"
Chipichape,-2.8954E+17
Urbanización La Flora,-8.01957E+18
Urbanización Militar,-4.34964E+18
Urbanización San Juaquín,"3.19192E+18"
La Merced,"6.26976E+18"
Los Guayacanes,-6.74692E+18
Paseo del Comercio,"3.66681E+18"
Unidad Residencial Santiago de Cali,"5.46953E+18"
Buenos Aires,-3.87142E+18
La Flora,"5.12507E+18"
Unicentro Cali,-7.10486E+18
Urbanización Tequendama,"7.21199E+18"
Santander,"3.91109E+18"
San Vicente,-6.75757E+18
Santa Anita,"7.19918E+18"
El Sena,-6.87799E+18
Versalles,-5.87677E+17
San Vicente,"8.73909E+18"
Calima,"7.09801E+18"
Los Alcázares,"8.1786E+18"
La Paz,-3.91147E+18
Urbanización Tequendama,-9.07334E+18
Los Guaduales,-6.26168E+18
El Gran Limonar,"7.64122E+18"
Urbanización San Juaquín,-3.61782E+18
Villa del Sol,-9.90915E+17
Urbanización Ciudad Jardín,"4.33828E+18"
Santa Rita,-8.12618E+18
Santa Rita,"4.60978E+17"
Unicentro Cali,-8.60154E+18
El Sena,-8.95245E+18
Sucre,-1.18349E+18
Buenos Aires,-8.20248E+18
San Pedro,"2.60916E+18"
Los Guayacanes,"8.96512E+18"
El Sena,-5.32069E+18
San Pedro,-2.61145E+18
Puerta del Sol,"5.5195E+17"
Buenos Aires,"4.98617E+18"
Sucre,-2.85956E+18
Arboledas,"8.97138E+18"
Unidad Residencial Santiago de Cali,"8.32161E+18"
Santander,-4.96935E+18
El Sena,-5.63332E+18
Unicentro Cali,"7.832E+18"
Vipasa,"6.2897E+17"
Santa Mónica Residencial,-4.56084E+18
San Vicente,"3.11809E+18"
Unicentro Cali,-6.05383E+18
Juanambu,"6.97944E+18"
El Calvario,"8.85153E+18"
Santa Rita,-8.73681E+18
Santa Teresita,-3.9157E+18
Colseguros Andes,"6.36719E+18"
San Juan Bosco,"8.22216E+18"
El Calvario,-2.0961E+18
San Vicente,"7.11474E+18"
Sucre,-4.94473E+18
San Pedro,"7.27351E+18"
San Pedro,"7.18705E+18"
Urbanización La Flora,"5.74511E+18"
Julio Rincón,-6.50892E+18
Sucre,"9.14918E+18"
Vipasa,"6.84921E+18"
Arboledas,-8.20104E+18
Calima,-8.72832E+18
Sucre,-4.1275E+18
Los Lagos,-8.18674E+17
Los Alcázares,"5.17743E+18"
Prados del Norte,-5.7763E+18
San Vicente,-5.75731E+18
La Flora,"6.16711E+18"
Parcelaciones Pance,"1.98757E+18"
La Paz,-2.83741E+18
Vipasa,-8.22798E+18
Mayapan-Las Vegas,-8.66292E+18
Urbanización Militar,-2.92242E+18
Urbanización Ciudad Jardín,"4.66724E+18"
Sucre,-2.62589E+18
San Vicente,-7.00531E+17
José M. Córdoba,"4.5784E+18"
Ciudad Córdoba,-1.50012E+18
Santander,"7.48293E+18"
Mayapan-Las Vegas,-4.28103E+18
Unicentro Cali,"4.13221E+17"
Unidad Residencial El Coliseo,"1.74393E+18"
San Fernando Nuevo,-6.07097E+18
Santa Mónica Residencial,"8.43895E+17"
Ciudad Los Álamos,"1.28149E+17"
Los Alcázares,"6.18713E+18"
Urbanización Ciudad Jardín,-3.59862E+18
San Pedro,"7.84401E+18"
Los Alcázares,"6.45844E+18"
Juanambu,-8.66802E+18
San Pedro,-8.80447E+18
Urbanización Militar,"1.1959E+18"
Prados del Norte,-3.04564E+18
Miraflores,"6.98654E+18"
Urbanización La Flora,-8.74497E+18
Junin,-8.4859E+18
San Pedro,"4.10351E+17"
San Vicente,"4.36428E+18"
El Cedro,"5.91187E+18"
Cataya-El Gran Limonar,-4.47059E+18
Urbanización Ciudad Jardín,-6.76434E+18
El Cedro,-7.7968E+18
Urbanización Ciudad Jardín,-1.87164E+17
El Calvario,"8.0259E+18"
Ville Grande,-7.508E+18
San Fernando Nuevo,-8.19726E+18
Lili,"5.38178E+18"
Urbanización Ciudad Jardín,"3.01746E+18"
Chipichape,"2.67784E+18"
San Vicente,-5.67969E+18
El Jardín,-3.39675E+18
El Sena,"3.93252E+18"
San Vicente,-4.66713E+18
Santa Mónica Residencial,"5.07701E+17"
Villa Colombia,-6.27283E+18
El Sena,"6.28373E+18"
Urbanización Ciudad Jardín,"2.39148E+18"
Parcelaciones Pance,-4.94608E+18
Urbanización San Juaquín,-1.45408E+18
Unidad Residencial Santiago de Cali,-7.42838E+18
Santa Mónica Residencial,"7.6482E+18"
La Flora,"3.83568E+18"
Flora Industrial,"4.4215E+18"
Pasoancho,-7.64304E+18
Mayapan-Las Vegas,-8.58327E+18
Camino Real-Joaquín Borrero,"1.76471E+18"
Prados del Norte,-6.312E+18
El Sena,-4.17052E+18
El Gran Limonar,-5.82754E+18
Pampalinda,"6.83298E+18"
La Paz,-5.90423E+18
Urbanización San Juaquín,"8.85835E+18"
Flora Industrial,-1.74353E+18
San Pedro,-1.60144E+18
San Fernando Viejo,-6.88745E+18
Urbanización Ciudad Jardín,-6.0811E+18
Urbanización San Juaquín,"8.48428E+17"
Cataya-El Gran Limonar,"8.49737E+18"
Unicentro Cali,-7.82993E+18
Colseguros Andes,-2.84202E+18
Unicentro Cali,-7.73564E+18
Siete de Agosto,"7.86686E+18"
Unidad Residencial Santiago de Cali,"7.05895E+18"
Unicentro Cali,"2.8078E+18"
Urbanización La Flora,"3.07647E+18"
Mayapan-Las Vegas,-7.67956E+16
Chipichape,"1.40639E+18"
Quintas de Don Simón,-7.53959E+18
San Fernando Viejo,-8.1762E+18
Prados del Norte,-6.9644E+18
Urbanización Militar,-7.9662E+18
Chipichape,-1.20106E+18
Bretana,-2.28827E+18
El Sena,"3.29921E+18"
Urbanización Tequendama,"2.71876E+18"
Chipichape,-8.15758E+18
Colseguros Andes,-6.99163E+18
Lili,"1.57042E+18"
San Vicente,-4.19467E+18
Urbanización Río Lili,"8.08082E+18"
Unidad Residencial Santiago de Cali,"7.50204E+18"
El Guabal,-6.4392E+18
El Gran Limonar,-8.58866E+18
Los Parques,"4.98932E+18"
San Juan Bosco,"8.58756E+18"
Julio Rincón,-6.49674E+18
Urbanización Río Lili,-2.36356E+18
San Pedro,-3.66558E+17
Parcelaciones Pance,"2.80668E+18"
El Vergel,-2.25498E+18
Juanambu,"5.68789E+18"
El Sena,"3.15911E+18"
Versalles,"3.70923E+18"
Unicentro Cali,"6.62963E+18"
Canaveralejo-Seguros Patria,"7.86002E+18"
Los Alcázares,"3.56808E+18"
La Merced,-1.04443E+18
El Gran Limonar,-1.05466E+18
Ciudadela Floralia,-2.24383E+18
El Cedro,"1.4974E+18"
Urbanización Tequendama,-4.11545E+18
El Troncal,-4.33983E+18
Calima,"6.80366E+18"
El Sena,"3.56402E+18"
San Vicente,"8.51365E+18"
Santander,"9.75554E+17"
San Pedro,"3.24132E+18"
El Calvario,"4.30467E+18"
La Merced,-6.40854E+18
Cataya-El Gran Limonar,"8.40457E+18"
El Sena,"7.00862E+18"
San Fernando Nuevo,"2.64507E+17"
El Calvario,"6.4747E+18"
Lili,-8.88735E+18
San Vicente,"2.40001E+18"
San Pedro,"5.17806E+18"
Quintas de Don Simón,-4.17553E+18
San Vicente,"7.42889E+18"
Lili,-3.51801E+18
Chapinero,"3.69904E+18"
Versalles,-5.00452E+18
Caney,"6.36741E+18"
Urbanización La Flora,"2.19716E+18"
San Nicolás,-5.60501E+18
Parcelaciones Pance,-5.27369E+18
El Sena,-6.54268E+18
Lili,"4.40265E+18"
San Pedro,"4.34846E+18"
Mayapan-Las Vegas,-2.92355E+18
"3 de Julio",-1.22033E+18
San Fernando Nuevo,"4.1857E+18"
Primero de Mayo,"7.81339E+18"
San Fernando Nuevo,"7.7552E+18"
Unicentro Cali,-6.9654E+18
Versalles,"3.69151E+16"
El Sena,-6.62307E+18
Industrial,-8.84677E+18
Calimio Desepaz,-2.36453E+18
San Nicolás,-1.25906E+18
San Vicente,-1.68802E+18
Vipasa,-1.58091E+18
Colseguros Andes,-4.29886E+18
Villa del Prado-El Guabito,"6.1669E+18"
San Fernando Viejo,-5.09677E+17
Unidad Residencial Santiago de Cali,"7.39623E+18"
San Vicente,"8.89949E+18"
Unicentro Cali,"4.58773E+18"
Guillermo León Valencia,-4.00337E+18
Unicentro Cali,-7.1568E+17
Sucre,-1.10396E+18
Ciudad Córdoba,"9.20189E+18"
San Vicente,-6.37729E+17
Ville Grande,-6.88562E+18
San Pedro,-8.51298E+18
Ciudad Capri,"6.27477E+18"
Los Libertadores,"4.56822E+18"
Los Parques,"1.21391E+18"
San Pedro,-6.95556E+18
Unicentro Cali,"5.4696E+17"
Lili,-3.11093E+18
La Paz,"5.42816E+18"
Siete de Agosto,-1.39832E+17
Calimio Desepaz,-2.8759E+18
San Vicente,-8.61236E+18
San Pedro,-4.93575E+17
José M. Córdoba,-4.18133E+18
Urbanización La Flora,-8.57388E+18
Urbanización Ciudad Jardín,"8.66025E+18"
Los Andes,-4.24993E+18
Urbanización Militar,-3.62899E+18
El Sena,-7.86372E+18
Calimio Desepaz,-8.9905E+17
San Vicente,"7.93899E+18"
Prados del Norte,"8.76606E+18"
Juanambu,"8.09964E+18"
Calima,"7.23976E+17"
El Peñón,-4.14543E+18
Ciudad Córdoba,"1.16156E+17"
Lili,"3.12234E+18"
El Sena,"5.72508E+18"
El Calvario,-3.12435E+17
Juanambu,-6.84249E+18
Parcelaciones Pance,-8.73899E+18
Urbanización Ciudad Jardín,-1.92525E+18
Urbanización San Juaquín,"4.28445E+18"
Prados del Norte,-2.0261E+18
Urbanización San Juaquín,"4.24521E+18"
Los Alcázares,"3.28729E+18"
Juanambu,"3.0894E+17"
Urbanización Río Lili,"6.10316E+18"
Unicentro Cali,-7.87613E+18
José M. Córdoba,"8.75624E+18"
Camino Real-Joaquín Borrero,"8.07784E+18"
San Cristobal,-6.4376E+18
Mayapan-Las Vegas,"5.80373E+18"
Santa Teresita,"7.79733E+18"
Santa Mónica Residencial,"1.07526E+18"
Siloe,"6.26643E+18"
El Sena,-2.30006E+18
Chipichape,"5.87625E+18"
El Gran Limonar,"6.50912E+18"
Urbanización Ciudad Jardín,"8.06378E+17"
Lili,-7.76659E+18
El Calvario,"8.11284E+18"
Unidad Residencial Santiago de Cali,"9.022E+18"
Granada,"4.09535E+18"
Unicentro Cali,"3.76596E+16"
San Pedro,-2.98712E+18
El Sena,"3.67304E+18"
Junin,"2.50294E+18"
Laureano Gómez,-2.17258E+18
Unicentro Cali,"1.23745E+18"
Santa Mónica Residencial,"5.62963E+18"
El Sena,-4.93994E+18
San Vicente,-2.77847E+18
Urbanización Ciudad Jardín,-9.07616E+18
Saavedra Galindo,"2.34051E+18"
San Pedro,"4.97384E+18"
Chapinero,"6.39785E+18"
Versalles,-4.2852E+17
Ciudad Capri,-5.48564E+18
Urbanización La Flora,"2.33356E+18"
Urbanización San Juaquín,"3.41295E+18"
Santa Rita,"9.08851E+18"
Prados del Norte,-9.33424E+17
El Cedro,-1.37386E+18
Laureano Gómez,-5.36428E+18
San Luis II,-4.73388E+18
El Calvario,"1.29318E+17"
Urbanización Ciudad Jardín,"3.18797E+18"
San Fernando Viejo,"2.5794E+18"
Prados del Norte,-4.86414E+18
Chipichape,-9.75921E+17
Quintas de Don Simón,"1.59859E+18"
Desepaz Invicali,"8.13862E+18"
San Fernando Viejo,-6.6492E+18
Unicentro Cali,-8.06974E+18
Unicentro Cali,-7.72002E+18
Prados del Norte,-7.75663E+18
Urbanización Militar,"3.53214E+18"
La Alianza,-5.14235E+18
San Pedro,-1.16333E+18
San Pedro,"7.1855E+18"
El Sena,-1.46242E+18
Versalles,-8.94972E+18
El Peñón,-6.19478E+18
Área Libre-Parque del Amor,-5.03741E+18
San Pedro,-1.72112E+18
San Vicente,-1.58072E+17
Ciudad Los Álamos,"4.84691E+18"
Versalles,"2.32567E+18"
San Pedro,-5.49245E+18
Unidad Residencial Santiago de Cali,-8.92904E+18
La Flora,"5.48914E+18"
Urbanización Militar,-7.97178E+18
San Nicolás,"7.93715E+18"
El Gran Limonar,-8.23667E+18
San Pedro,"5.36055E+18"
Santa Mónica Residencial,-3.94718E+18
El Jordán,-4.50657E+18
Los Guaduales,-6.21947E+18
El Cedro,-8.34281E+18
Chapinero,"5.42172E+18"
Parcelaciones Pance,-6.46927E+18
Santander,-3.67794E+18
San Pedro,"1.16203E+18"
Santander,"3.52963E+18"
El Gran Limonar,"6.97741E+17"
Unicentro Cali,"8.82115E+18"
"12 de Octubre","3.41323E+18"
Los Alcázares,"8.595E+18"
El Cedro,-2.1586E+18
El Sena,-3.17855E+18
Urbanización Militar,-1.68121E+18
San Nicolás,-4.1536E+17
Urbanización San Juaquín,"1.86624E+18"
Urbanización Militar,-5.90269E+17
Juanambu,-3.38381E+18
El Calvario,"1.25249E+18"
San Pedro,-6.40389E+18
El Cedro,-2.55621E+18
El Jardín,-1.69103E+18
Bretana,"6.17948E+18"
Chapinero,-8.22606E+18
San Pedro,-1.15526E+18
Caney,"8.6052E+18"
Santa Mónica Residencial,-6.51169E+18
El Sena,"4.44304E+18"
Unidad Residencial Santiago de Cali,"4.44448E+18"
La Base,-4.00562E+17
El Sena,"3.0767E+18"
San Nicolás,-2.65449E+17
Urbanización Ciudad Jardín,-6.90573E+18
El Peñón,"4.67957E+18"
Jorge Eliecer Gaitan,"8.52324E+17"
Mayapan-Las Vegas,-1.76264E+18
Santa Anita,"4.78597E+18"
Los Guayacanes,"2.92397E+18"
San Pedro,-2.5114E+18
Urbanización Ciudad Jardín,"5.73164E+18"
San Vicente,-5.44538E+17
Los Alcázares,-3.66209E+18
Chapinero,-7.00789E+18
Urbanización Río Lili,-3.95468E+18
La Ciudadela Confandi,"6.61645E+18"
Urbanización Tequendama,"4.15006E+18"
Chapinero,"2.67711E+18"
Santa Mónica Residencial,"8.072E+18"
San Vicente,-1.34758E+17
Lili,-6.19519E+18
Unidad Residencial Santiago de Cali,"2.15366E+18"
San Fernando Nuevo,"6.9772E+18"
Alto de los Chorros,"5.54838E+18"
San Vicente,-5.87547E+18
Unidad Residencial Santiago de Cali,-4.93575E+17
San Pedro,-6.56588E+18
San Nicolás,-7.02987E+18
Bolivariano,-6.85837E+18
San Vicente,-7.90471E+18
El Sena,-3.9863E+18
Urbanización Ciudad Jardín,-1.89092E+18
Versalles,"7.90892E+18"
La Base,"1.7885E+18"
Lili,-2.95097E+18
Unicentro Cali,-8.48298E+18
La Merced,"7.26075E+18"
Villa Colombia,-7.04778E+16
Lili,-1.68137E+18
El Sena,-6.95631E+18
El Sena,"5.27451E+18"
Charco Azul,-6.1432E+18
Versalles,-3.57907E+18
Prados del Norte,"3.96047E+18"
Flora Industrial,-3.74915E+18
Los Alcázares,-4.94105E+18
San Vicente,-7.08251E+18
Chipichape,-1.86084E+18
Nueva Floresta del Ict,"8.73537E+18"
Buenos Aires,-7.5681E+18
Chipichape,-3.88746E+18
Ciudad Córdoba,-7.20507E+18
Guayaquil,-2.06469E+18
Las Granjas,"8.37873E+18"
Prados del Norte,"9.02475E+18"
Primavera,"3.24531E+18"
Prados del Norte,-2.66256E+18
Junin,-9.17575E+18
Urbanización Río Lili,-9.68883E+16
El Sena,-5.27645E+18
Unidad Residencial Santiago de Cali,-4.24184E+18
Lili,"3.96143E+18"
Ciudad Capri,-4.14433E+18
Los Alcázares,-5.06592E+18
Guayaquil,-4.65002E+18
Siloe,-4.74002E+18
San Nicolás,"6.35995E+18"
Prados del Norte,-1.40886E+18
Colseguros Andes,"4.901E+18"
San Pedro,"6.14241E+18"
Julio Rincón,"4.31037E+18"
Calima,"1.59036E+18"
Urbanización Militar,"6.67796E+18"
El Peñón,-2.95502E+17
Unicentro Cali,-2.35445E+18
Unidad Residencial Santiago de Cali,"5.46868E+18"
El Sena,"5.7764E+18"
El Sena,"4.48196E+18"
Prados del Norte,-3.86746E+18
La Flora,-7.10442E+18
Cristobal Colón,"2.1786E+18"
Granada,-3.90675E+18
La Merced,"4.16766E+18"
El Cedro,"7.33631E+18"
Villa Colombia,-2.50561E+18
Chapinero,-9.11037E+18
Los Alcázares,-4.93444E+18
El Sena,-9.13201E+18
Calima,-1.05979E+18
Urbanización La Flora,-1.20108E+17
Versalles,-2.86884E+18
San Fernando Nuevo,-2.98841E+18
San Pedro,"3.15741E+18"
Chipichape,"6.40032E+18"
Versalles,"6.5984E+18"
San Vicente,"4.18273E+18"
Villa del Prado-El Guabito,"5.40096E+18"
Unidad Residencial Santiago de Cali,"6.78807E+17"
San Nicolás,"8.80322E+18"
San Juan Bosco,"1.08578E+18"
Urbanización Ciudad Jardín,-2.22592E+18
Los Alcázares,"3.7812E+18"
Ciudad Campestre,"5.02194E+18"
Calima,-6.00421E+18
Chipichape,-7.17017E+18
Villa Colombia,"5.77575E+18"
San Pedro,-8.73705E+18
El Cedro,"1.11562E+17"
San Pedro,-1.81335E+18
Lili,"6.09427E+18"
San Vicente,"9.07518E+18"
El Calvario,-3.15641E+18
Desepaz Invicali,-9.86323E+17
San Antonio,-5.88175E+18
El Peñón,-2.64261E+18
Alfonso López I,-7.40828E+18
Urbanización San Juaquín,"4.37237E+18"
San Vicente,"4.52496E+18"
Los Guayacanes,"2.43125E+18"
Chapinero,-5.89563E+18
El Calvario,"4.05234E+18"
San Vicente,-1.20034E+18
San Fernando Viejo,"4.6564E+18"
El Peñón,"3.33075E+18"
El Guabal,"1.35834E+18"
El Cedro,"4.24524E+18"
La Merced,"6.43529E+18"
San Vicente,"1.11726E+18"
La Flora,-2.90924E+18
San Fernando Viejo,"4.20151E+18"
Santa Mónica Residencial,"2.55249E+18"
Urbanización La Flora,"5.61771E+18"
San Pedro,-9.00102E+17
Ciudad Córdoba,"2.11545E+17"
Lili,"4.5856E+18"
El Troncal,"3.12589E+18"
Barrio Eucarístico,"7.64975E+18"
Juanambu,"1.4549E+18"
Villa del Sol,-1.71718E+17
La Flora,"6.18664E+18"
Centenario,-7.81012E+18
El Sena,"8.40639E+18"
Urbanización San Juaquín,"1.86839E+18"
Versalles,-4.31752E+17
Unicentro Cali,"1.59391E+18"
La Merced,-5.80529E+18
Nueva Floresta del Ict,"4.73946E+18"
San Vicente,"7.2222E+18"
Santa Mónica Residencial,"2.09332E+18"
Calima,-8.52582E+18
Urbanización Ciudad Jardín,-3.62841E+18
Unicentro Cali,"4.80524E+18"
San Fernando Nuevo,-3.65434E+18
San Nicolás,"3.46254E+18"
Los Cambulos,-6.20242E+17
Urbanización Río Lili,"7.4972E+18"
Urbanización Militar,"5.22563E+18"
Colseguros Andes,"7.42129E+18"
Junin,-4.63244E+18
San Fernando Nuevo,"6.29938E+18"
Prados del Norte,"6.85575E+18"
Caney,"2.77799E+16"
Santa Mónica Residencial,"6.8498E+18"
Santa Rosa,"5.5055E+18"
El Calvario,"5.6831E+18"
San Fernando Nuevo,-5.42274E+18
Ciudad Capri,-2.22864E+18
Junin,"3.52664E+18"
Parcelaciones Pance,"4.55297E+16"
Paseo del Comercio,"6.65833E+18"
Santander,"9.04978E+18"
Los Alcázares,-4.3853E+18
Colseguros Andes,"4.47461E+18"
Parcelaciones Pance,"8.28983E+18"
Sucre,"1.70848E+18"
Santa Mónica Residencial,"3.7231E+18"
Unicentro Cali,"4.52296E+18"
El Calvario,"7.67294E+18"
Puerta del Sol,"8.99234E+18"
San Pedro,"7.84809E+18"
Urbanización San Juaquín,"3.7974E+17"
San Vicente,"2.53195E+18"
La Rivera,-1.25369E+17
Urbanización Río Lili,"8.85888E+18"
Urbanización La Flora,"7.28109E+18"
San Vicente,-6.12662E+18
Urbanización Río Lili,"4.30377E+17"
San Nicolás,-5.61127E+18
Bretana,-5.71999E+18
San Nicolás,"4.49024E+18"
Urbanización La Flora,-1.49116E+18
El Sena,-4.39388E+17
Santa Mónica Residencial,-6.18332E+18
San Vicente,"3.14244E+17"
El Cedro,"1.46791E+17"
Santa Rosa,-8.11872E+18
El Calvario,-8.38368E+18
San Pedro,-8.63059E+18
Sucre,-6.78981E+18
Urbanización Militar,"5.16089E+18"
El Sena,"7.4319E+18"
Urbanización Ciudad Jardín,"3.13028E+18"
Urbanización Ciudad Jardín,"1.09683E+18"
Prados del Norte,-4.1663E+18
Unidad Residencial Santiago de Cali,-5.96324E+18
Ciudad Capri,"7.60144E+18"
El Cedro,-8.46515E+18
Guayaquil,-7.50867E+18
Urbanización La Flora,"2.82558E+18"
San Vicente,"5.74052E+18"
Calima,-7.0203E+18
Siete de Agosto,"3.3456E+18"
Sucre,-8.9183E+18
El Diamante,-9.01673E+18
San Pedro,"2.9251E+18"
Ciudad Capri,"5.1132E+18"
El Gran Limonar,-4.75043E+18
Chapinero,-1.44794E+18
El Sena,"8.10828E+18"
San Vicente,"8.81855E+18"
San Vicente,-3.44157E+18
Urbanización La Flora,"2.94802E+18"
Centenario,-5.3085E+18
La Alianza,-3.43259E+18
Santa Mónica Residencial,-4.0073E+18
Barrio Eucarístico,"5.88386E+18"
Chapinero,"3.50475E+18"
Urbanización La Flora,"7.02796E+17"
Santa Anita,-2.2195E+18
San Pedro,-8.54926E+18
Los Alcázares,"1.35292E+18"
El Cedro,-8.52063E+18
Unicentro Cali,-1.5793E+17
Área Libre-Parque del Amor,-2.63031E+18
Lili,"1.86731E+18"
Cuarto de Legua-Guadalupe,-1.38395E+18
Los Parques,"5.9981E+18"
San Cristobal,-1.48638E+18
Unicentro Cali,"5.18362E+18"
El Cedro,-8.45406E+18
Prados del Norte,"3.91466E+17"
Urbanización La Flora,-4.04415E+18
Unidad Residencial Santiago de Cali,-4.85952E+18
San Vicente,-5.365E+18
El Sena,-8.03287E+18
El Cedro,"6.86189E+18"
Lili,"7.85226E+18"
San Vicente,"4.87114E+18"
El Cedro,"6.28729E+18"
El Calvario,-1.03297E+18
San Vicente,-3.05203E+18
San Vicente,-3.73028E+18
Urbanización San Juaquín,-6.52029E+18
Granada,-1.9871E+18
Ciudad 2000,"5.92601E+18"
Chipichape,-6.05391E+18
Urbanización La Flora,-1.22868E+18
Chipichape,-5.03931E+18
Urbanización Militar,-9.09944E+18
Junin,"4.51732E+18"
San Pedro,"9.13738E+18"
